DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
-17,-2,1022,NW,19.22,0,0,9
-17,-4,1023,NW,24.14,0,0,8
-19,-3,1024,NW,29.95,0,0,7
-19,-3,1024,NW,35.76,0,0,9
-19,-2,1024,NW,41.57,0,0,9
-21,-3,1025,NW,50.51,0,0,9
-24,-2,1025,NW,62.58,0,0,11
-23,-2,1024,NW,74.65,0,0,9
-24,-2,1024,NW,85.83,0,0,15
-24,-2,1024,NW,95.66,0,0,12
-24,-2,1024,NW,106.84,0,0,10
-24,-3,1025,NW,114.89,0,0,7
-24,-5,1025,NW,120.7,0,0,9
-23,-5,1026,NW,126.51,0,0,10
-22,-6,1026,NW,132.32,0,0,9
-22,-8,1026,NW,135.45,0,0,14
-21,-7,1026,SE,1.79,0,0,17
-20,-8,1026,cv,0.89,0,0,25
-17,-10,1025,SE,0.89,0,0,29
-17,-10,1024,SE,1.78,0,0,26
-18,-9,1024,SE,3.57,0,0,44
-17,-10,1024,cv,0.89,0,0,43
-19,-8,1024,NW,3.13,0,0,28
-18,-9,1023,SE,1.79,0,0,47
-19,-9,1023,SE,3.58,0,0,49
-17,-10,1024,cv,0.89,0,0,48
-16,-9,1023,cv,1.78,0,0,39
-14,-8,1023,NW,1.79,0,0,41
-13,-9,1023,cv,0.89,0,0,42
-14,-6,1023,cv,1.78,0,0,99
-14,-5,1023,NE,1.79,0,0,83
-16,-4,1021,NE,3.58,0,0,44
-17,-3,1020,NE,5.37,0,0,44
-18,-2,1019,cv,0.89,0,0,37
-18,-2,1019,SE,3.13,0,0,39
-18,-3,1019,SE,4.92,0,0,54
-18,-4,1020,SE,5.81,0,0,78
-15,-6,1021,SE,6.7,0,0,95
-16,-6,1022,NE,0.89,0,0,106
-15,-7,1022,cv,0.45,0,0,155
-15,-9,1022,NW,0.89,0,0,144
-15,-9,1023,NW,4.02,0,0,137
-15,-10,1023,NW,5.81,0,0,158
-14,-8,1023,NW,7.6,0,0,149
-14,-7,1024,NW,11.62,0,0,149
-15,-8,1024,NW,14.75,0,0,114
-15,-9,1024,NW,19.67,0,0,84
-15,-10,1024,NW,23.69,0,0,61
-16,-11,1024,NW,27.71,0,0,51
-18,-9,1024,NW,29.5,0,0,40
-18,-11,1024,NW,32.63,0,0,31
-17,-8,1025,NW,34.42,0,0,36
-18,-6,1025,cv,0.89,0,0,35
-18,-5,1025,NW,3.13,0,0,44
-20,-3,1024,NW,4.92,0,0,44
-20,-2,1023,cv,0.89,0,0,46
-21,-1,1022,cv,1.78,0,0,50
-21,1,1021,cv,2.67,0,0,95
-22,1,1021,NW,8.94,0,0,85
-19,0,1022,NW,16.09,0,0,97
-17,-1,1022,NW,21.9,0,0,102
-17,-1,1023,NW,27.71,0,0,61
-21,-2,1024,NW,33.52,0,0,16
-21,-3,1025,NW,40.67,0,0,18
-22,-3,1025,NW,49.61,0,0,9
-24,-5,1026,NW,56.76,0,0,9
-24,-6,1027,NW,62.57,0,0,10
-25,-7,1028,NW,72.4,0,0,16
-27,-8,1029,NW,82.23,0,0,13
-27,-9,1029,NW,92.06,0,0,9
-27,-9,1029,NW,100.11,0,0,9
-27,-10,1029,NW,109.05,0,0,8
-27,-10,1029,NW,117.1,0,0,7
-27,-10,1029,NW,125.15,0,0,10
-27,-10,1029,NW,130.96,0,0,11
-27,-9,1029,NW,139.01,0,0,14
-27,-8,1029,NW,147.95,0,0,16
-28,-7,1029,NW,156,0,0,16
-27,-6,1029,NW,161.81,0,0,14
-27,-5,1028,NW,167.62,0,0,16
-27,-5,1027,NW,177.45,0,0,14
-27,-4,1026,NW,186.39,0,0,17
-26,-4,1026,NW,193.54,0,0,14
-26,-5,1027,NW,202.48,0,0,14
-25,-7,1026,NW,209.63,0,0,13
-25,-7,1027,NW,217.68,0,0,13
-25,-7,1027,NW,225.73,0,0,14
-25,-7,1027,NW,235.56,0,0,15
-24,-8,1028,NW,241.37,0,0,14
-24,-7,1028,NW,249.42,0,0,13
-25,-7,1028,NW,256.57,0,0,16
-25,-7,1028,NW,265.51,0,0,15
-25,-8,1028,NW,272.66,0,0,17
-25,-8,1029,NW,278.47,0,0,13
-24,-8,1028,NW,284.28,0,0,14
-25,-8,1028,NW,291.43,0,0,10
-25,-8,1027,NW,296.35,0,0,13
-24,-10,1027,NW,301.27,0,0,NA
-23,-10,1028,NW,305.29,0,0,16
-22,-9,1029,NW,309.31,0,0,15
-23,-6,1029,NW,315.12,0,0,15
-22,-4,1029,NW,319.14,0,0,19
-23,-2,1028,NW,327.19,0,0,17
-24,-1,1027,NW,334.34,0,0,18
-26,0,1026,NW,341.49,0,0,21
-26,1,1026,NW,348.64,0,0,20
-26,1,1025,NW,355.79,0,0,14
-26,0,1025,NW,362.94,0,0,16
-23,0,1025,NW,368.75,0,0,21
-20,-5,1026,cv,0.89,0,0,27
-18,-8,1026,NE,3.13,0,0,28
-18,-5,1026,NW,1.79,0,0,43
-16,-6,1027,NE,3.13,0,0,51
-16,-4,1027,NE,4.92,0,0,48
-16,-3,1027,NE,8.94,0,0,35
-16,-5,1027,NW,3.13,0,0,37
-16,-6,1027,NW,6.26,0,0,30
-15,-6,1027,NW,9.39,0,0,22
-16,-4,1027,NW,12.52,0,0,29
-16,-5,1027,NW,15.65,0,0,21
-16,-6,1028,SE,1.79,0,0,27
-15,-8,1028,NE,0.89,0,0,25
-16,-10,1029,NE,1.78,0,0,38
-13,-7,1030,NW,3.13,0,0,59
-13,-3,1030,NW,6.26,0,0,102
-14,-2,1030,NW,8.05,0,0,78
-15,-2,1030,NW,9.84,0,0,68
-15,-1,1030,SE,1.79,0,0,62
-14,-1,1029,SE,3.58,0,0,75
-13,-1,1029,SE,6.71,0,0,82
-13,-1,1029,SE,8.5,0,0,96
-13,-1,1029,SE,10.29,0,0,92
-13,-3,1030,NE,0.89,0,0,80
-13,-6,1030,NE,1.78,0,0,97
-12,-5,1031,NE,2.67,0,0,104
-11,-5,1031,SE,0.89,0,0,122
-11,-5,1032,cv,0.89,0,0,117
-11,-6,1032,cv,1.34,0,0,120
-10,-6,1032,cv,1.79,0,0,129
-11,-7,1032,cv,2.68,0,0,179
-11,-8,1032,cv,3.13,0,0,165
-13,-9,1032,cv,3.58,0,0,200
-11,-9,1032,cv,4.03,0,0,211
-12,-9,1032,cv,4.48,0,0,146
-12,-10,1032,NE,0.89,0,0,107
-12,-10,1033,NW,1.79,0,0,116
-12,-9,1033,NE,1.79,0,0,125
-11,-9,1034,NW,1.79,0,0,148
-9,-5,1035,NW,4.92,0,0,95
-9,-4,1035,NW,8.05,0,0,101
-10,-3,1034,NW,9.84,0,0,73
-10,-1,1034,NW,11.63,0,0,107
-12,0,1033,cv,0.89,0,0,114
-12,-1,1032,cv,1.78,0,0,115
-12,-1,1031,SE,1.79,0,0,111
-11,-1,1031,SE,3.58,0,0,122
-11,-3,1031,SE,5.37,0,0,167
-11,-4,1032,SE,6.26,0,0,179
-11,-4,1032,SE,7.15,0,0,146
-10,-4,1032,SE,8.94,0,0,146
-11,-6,1032,SE,9.83,0,0,139
-9,-5,1032,SE,11.62,0,0,126
-8,-5,1032,SE,12.51,0,0,151
-8,-5,1032,SE,14.3,0,0,154
-7,-5,1031,SE,16.09,0,0,142
-7,-5,1031,SE,17.88,0,0,140
-7,-5,1031,SE,19.67,0,0,180
-7,-5,1031,SE,21.46,0,0,205
-7,-5,1031,SE,23.25,0,0,200
-6,-5,1031,SE,25.04,0,0,184
-5,-4,1030,SE,26.83,0,0,172
-5,-4,1030,SE,28.62,0,0,149
-5,-4,1030,SE,30.41,0,0,154
-5,-4,1030,SE,32.2,1,0,121
-4,-3,1030,SE,35.33,2,0,187
-4,-3,1029,SE,38.46,3,0,139
-3,-2,1028,SE,41.59,4,0,111
-3,-2,1027,SE,44.72,5,0,110
-3,-2,1027,SE,46.51,6,0,121
-3,-2,1027,cv,0.89,7,0,284
-4,-2,1027,NE,1.79,8,0,277
-4,-2,1027,NE,2.68,0,0,289
-4,-2,1027,NE,3.57,0,0,281
-4,-3,1028,NW,1.79,0,0,277
-4,-3,1028,NE,0.89,0,0,287
-4,-3,1028,cv,0.45,0,0,290
-4,-3,1028,NE,0.89,0,0,259
-4,-3,1028,NE,1.78,0,0,268
-4,-3,1028,SE,0.89,0,0,274
-4,-3,1028,NE,0.89,0,0,281
-4,-3,1028,cv,0.45,0,0,255
-4,-3,1027,NW,1.79,0,0,243
-4,-3,1027,NW,3.58,0,0,247
-4,-3,1027,NW,5.37,0,0,258
-4,-3,1027,NW,7.16,0,0,259
-4,-2,1028,NW,8.95,0,0,235
-4,-2,1028,NW,12.08,0,0,214
-4,-2,1028,NW,13.87,0,0,203
-4,-1,1028,NW,15.66,0,0,187
-4,-1,1027,NW,18.79,0,0,185
-5,-1,1026,NW,21.92,0,0,186
-5,-1,1026,NW,23.71,0,0,196
-5,-1,1026,NW,25.5,0,0,204
-5,-1,1026,NW,27.29,0,0,208
-5,-1,1026,NW,30.42,0,0,203
-5,-1,1026,NW,33.55,0,0,197
-5,-1,1026,NW,36.68,0,0,202
-5,-1,1026,NW,39.81,0,0,206
-5,-1,1026,NW,42.94,1,0,212
-4,-1,1027,NW,46.07,2,0,205
-3,-2,1027,NW,49.2,3,0,217
-3,-2,1026,NW,52.33,4,0,205
-2,-2,1026,NW,55.46,5,0,203
-2,-2,1026,NW,59.48,6,0,199
-2,-2,1025,NW,63.5,7,0,201
-2,-2,1025,NW,66.63,8,0,184
-2,-2,1024,NW,70.65,9,0,175
-2,-2,1024,NW,75.57,10,0,191
-2,-2,1024,NW,80.49,11,0,196
-1,-1,1024,NW,85.41,12,0,200
-1,-1,1024,NW,90.33,13,0,219
-1,0,1025,NW,94.35,14,0,241
-1,0,1024,NW,98.37,15,0,240
-1,0,1024,NW,102.39,16,0,231
-1,0,1023,NW,107.31,17,0,213
0,1,1023,NW,109.1,18,0,210
-1,1,1022,NW,110.89,19,0,197
0,1,1023,NW,111.78,0,0,204
0,1,1023,NW,113.57,0,0,195
-1,1,1023,cv,0.89,0,0,199
-1,1,1023,NE,0.89,0,0,207
-1,0,1023,NE,1.78,0,0,211
0,0,1023,cv,0.45,0,0,225
0,0,1023,cv,1.34,0,0,232
0,0,1023,SE,0.89,0,0,221
0,1,1023,SE,1.78,0,0,192
0,1,1023,SE,3.57,0,0,256
0,1,1023,SE,5.36,0,0,222
0,1,1023,SE,7.15,0,0,215
0,1,1022,cv,0.89,0,0,209
0,1,1022,SE,1.79,0,0,227
0,1,1022,SE,3.58,0,0,222
0,1,1023,SE,5.37,0,0,197
-1,-1,1023,cv,0.89,0,0,186
0,1,1023,NE,0.89,0,0,172
1,1,1024,cv,0.89,0,0,226
1,2,1024,cv,1.34,0,0,324
0,2,1023,cv,2.23,0,0,276
0,2,1023,cv,3.12,0,0,305
0,3,1023,cv,4.01,0,0,322
0,3,1023,SE,3.13,0,0,284
0,3,1023,cv,0.89,0,0,271
0,3,1024,NW,3.13,0,0,260
-1,2,1024,cv,0.89,0,0,290
-2,-1,1025,SE,1.79,0,0,323
-2,-2,1026,cv,0.89,0,0,348
-1,0,1026,cv,1.78,0,0,343
0,1,1028,SE,1.79,0,0,309
0,1,1028,SE,3.58,0,0,299
0,1,1028,cv,0.89,0,0,335
-1,1,1028,SE,3.13,0,0,284
0,0,1028,SE,7.15,0,1,262
0,0,1028,SE,8.94,0,0,251
0,0,1027,SE,12.96,0,1,243
-1,0,1027,SE,16.98,0,2,218
-1,-1,1028,SE,21,0,3,124
-2,-2,1028,SE,25.02,0,0,96
-3,-2,1028,SE,29.04,1,0,91
-4,-2,1028,SE,33.96,2,0,76
-4,-2,1029,SE,37.09,3,0,71
-5,-2,1029,SE,40.22,4,0,76
-5,-2,1028,SE,42.01,5,0,69
-5,-2,1027,SE,43.8,6,0,70
-4,-2,1027,cv,0.89,7,0,72
-5,-2,1026,SE,1.79,8,0,78
-4,-2,1026,SE,3.58,0,0,85
-4,-2,1027,cv,0.89,0,0,94
-4,-2,1027,SE,0.89,0,0,101
-4,-2,1028,NE,0.89,0,0,112
-4,-2,1029,cv,0.89,0,0,115
-3,-2,1029,NE,1.79,0,0,138
-3,-2,1029,NW,3.13,0,0,155
-4,-2,1030,NW,6.26,0,0,141
-3,-2,1030,NW,9.39,0,0,147
-5,-4,1030,NW,11.18,0,0,138
-5,-5,1031,cv,0.89,0,0,86
-6,-5,1031,NW,1.79,0,0,28
-10,-3,1031,NW,8.94,0,0,19
-11,-3,1032,NW,16.09,0,0,20
-12,-4,1033,NW,21.9,0,0,21
-13,-4,1033,NW,29.95,0,0,20
-15,-3,1035,NW,41.13,0,0,17
-15,-3,1036,NW,49.18,0,0,16
-14,-2,1036,NW,56.33,0,0,14
-13,-2,1036,NW,63.48,0,0,13
-14,-1,1036,NW,70.63,0,0,18
-14,-1,1035,NW,78.68,0,0,19
-13,-1,1034,NW,86.73,0,0,16
-13,-1,1034,NW,93.88,0,0,19
-14,-2,1035,NW,99.69,0,0,22
-16,-2,1035,NW,107.74,0,0,20
-17,-3,1036,NW,116.68,0,0,22
-17,-4,1036,NW,123.83,0,0,22
-18,-4,1036,NW,130.98,0,0,17
-17,-5,1037,NW,135.9,0,0,20
-19,-5,1038,NW,143.05,0,0,24
-18,-5,1038,NW,151.1,0,0,23
-18,-6,1038,NW,160.04,0,0,17
-19,-6,1039,NW,165.85,0,0,18
-18,-9,1039,NW,169.87,0,0,22
-18,-9,1039,NW,173,0,0,16
-19,-9,1038,NE,3.13,0,0,18
-19,-10,1038,NW,4.02,0,0,17
-19,-9,1038,NE,3.13,0,0,13
-19,-9,1039,NE,7.15,0,0,21
-19,-9,1039,cv,0.45,0,0,17
-18,-7,1039,NW,3.13,0,0,37
-18,-4,1038,NW,7.15,0,0,24
-18,-5,1038,NE,3.13,0,0,31
-18,-4,1037,NE,6.26,0,0,25
-16,-3,1035,SE,1.79,0,0,29
-16,-2,1034,cv,0.89,0,0,24
-17,-3,1033,SE,1.79,0,0,25
-16,-4,1033,cv,0.89,0,0,35
-15,-5,1033,SE,1.79,0,0,53
-16,-5,1033,cv,0.89,0,0,69
-14,-6,1032,cv,1.78,0,0,62
-14,-5,1033,SE,1.79,0,0,78
-12,-5,1032,SE,3.58,0,0,81
-12,-5,1032,SE,6.71,0,0,90
-12,-6,1032,cv,0.89,0,0,85
-11,-8,1031,NE,0.89,0,0,93
-11,-7,1031,SE,0.89,0,0,114
-12,-8,1030,SE,1.78,0,0,124
-12,-7,1029,SE,3.57,0,0,138
-12,-7,1029,SE,5.36,0,0,166
-12,-8,1028,NE,0.89,0,0,176
-12,-8,1028,NE,1.78,0,0,174
-12,-7,1028,NE,3.57,0,0,199
-11,-6,1029,NE,4.46,0,0,172
-11,-6,1029,NE,5.35,0,0,158
-10,-5,1029,NE,6.24,0,0,142
-10,-5,1029,cv,0.89,0,0,152
-10,-4,1028,cv,1.78,0,0,168
-10,-3,1028,cv,2.67,0,0,186
-9,-3,1028,cv,3.56,0,0,203
-9,-3,1028,cv,4.45,0,0,209
-9,-4,1028,cv,4.9,0,0,215
-9,-5,1028,SE,0.89,0,0,236
-9,-7,1029,NE,0.89,0,0,245
-9,-6,1030,SE,0.89,0,0,258
-11,-9,1031,NW,3.13,0,0,290
-11,-9,1031,NW,6.26,0,0,256
-11,-9,1031,NW,8.05,0,0,290
-10,-8,1031,NW,9.84,0,0,241
-9,-6,1031,NW,12.97,0,0,244
-12,-10,1031,NW,14.76,0,0,244
-11,-9,1031,NW,17.89,0,0,240
-11,-10,1030,NW,19.68,0,0,217
-12,-10,1030,NW,21.47,0,0,244
-11,-9,1030,NW,23.26,0,0,267
-10,-9,1030,NW,25.05,0,0,235
-9,-7,1031,cv,0.45,0,0,NA
-10,-8,1031,cv,1.34,0,0,244
-9,-6,1032,SE,0.89,0,0,187
-9,-6,1032,SE,1.78,0,0,169
-7,-4,1032,cv,0.89,0,0,175
-7,-3,1031,cv,1.78,0,0,208
-7,-2,1030,cv,2.67,0,0,244
-7,-3,1030,cv,3.56,0,0,251
-7,-3,1029,SE,1.79,0,0,246
-7,-3,1028,SE,3.58,0,0,273
-7,-3,1028,cv,0.89,0,0,308
-7,-3,1028,SE,1.79,0,0,276
-6,-3,1028,SE,4.92,1,0,229
-5,-4,1029,cv,0.89,2,0,218
-4,-4,1029,SE,0.89,3,0,229
-4,-4,1029,cv,0.89,4,0,259
-5,-4,1028,SE,0.89,5,0,314
-5,-4,1028,NE,0.89,6,0,315
-5,-4,1027,NW,0.89,0,0,380
-5,-4,1027,NW,2.68,0,0,355
-5,-5,1027,NW,3.57,0,0,323
-8,-7,1026,NW,5.36,0,0,303
-8,-8,1026,NW,7.15,0,0,289
-10,-9,1027,NW,10.28,0,0,299
-9,-8,1027,NW,13.41,0,0,280
-7,-6,1028,NW,17.43,0,0,NA
-6,-5,1029,NW,21.45,0,0,80
-7,-3,1029,NW,25.47,0,0,35
-8,0,1029,NW,29.49,0,0,29
-10,0,1028,NE,4.92,0,0,27
-12,1,1028,NW,8.05,0,0,18
-12,1,1028,NW,15.2,0,0,29
-14,1,1028,NW,20.12,0,0,22
-13,0,1029,NW,25.93,0,0,19
-13,-1,1030,NW,31.74,0,0,20
-15,-1,1031,NW,35.76,0,0,23
-16,-2,1032,NW,41.57,0,0,24
-16,-4,1033,NW,46.49,0,0,19
-15,-6,1034,NW,50.51,0,0,19
-17,-6,1035,NW,54.53,0,0,15
-17,-7,1035,NW,58.55,0,0,21
-18,-7,1035,NE,4.02,0,0,16
-18,-7,1034,NE,8.04,0,0,17
-18,-9,1035,NW,3.13,0,0,21
-18,-8,1035,NE,4.02,0,0,13
-18,-8,1034,NE,8.94,0,0,22
-18,-8,1035,NE,12.96,0,0,21
-18,-8,1035,NE,16.98,0,0,19
-19,-8,1035,NE,21.9,0,0,25
-18,-8,1036,NE,25.92,0,0,31
-19,-7,1036,NE,30.84,0,0,23
-19,-6,1036,NE,35.76,0,0,22
-19,-5,1036,NE,39.78,0,0,25
-16,-3,1035,NW,1.79,0,0,36
-16,-2,1034,NW,4.92,0,0,38
-15,-2,1033,NW,8.94,0,0,32
-16,-2,1033,NW,17.88,0,0,32
-16,-3,1034,NW,26.82,0,0,34
-20,-4,1035,NW,34.87,0,0,33
-20,-5,1037,NW,44.7,0,0,30
-21,-6,1038,NW,52.75,0,0,23
-23,-7,1039,NW,62.58,0,0,24
-22,-8,1039,NW,70.63,0,0,21
-24,-9,1040,NW,82.7,0,0,15
-25,-10,1040,NW,96.56,0,0,12
-25,-10,1040,NW,108.63,0,0,12
-24,-10,1039,NW,117.57,0,0,10
-25,-11,1040,NW,124.72,0,0,15
-25,-11,1039,NW,130.53,0,0,13
-26,-11,1039,NW,137.68,0,0,9
-27,-12,1039,NW,146.62,0,0,12
-26,-13,1039,NW,150.64,0,0,NA
-27,-13,1040,NW,158.69,0,0,NA
-26,-12,1040,NW,167.63,0,0,NA
-26,-11,1040,NW,174.78,0,0,NA
-25,-10,1040,NW,182.83,0,0,NA
-25,-10,1039,NW,192.66,0,0,NA
-25,-8,1038,NW,199.81,0,0,NA
-24,-8,1036,NW,205.62,0,0,NA
-24,-7,1034,NW,211.43,0,0,NA
-24,-7,1033,NW,218.58,0,0,NA
-24,-7,1033,NW,222.6,0,0,NA
-22,-9,1032,NW,226.62,0,0,NA
-22,-11,1032,NE,1.79,0,0,NA
-21,-12,1032,cv,0.89,0,0,NA
-21,-12,1032,cv,1.78,0,0,NA
-20,-13,1032,cv,2.67,0,0,NA
-20,-15,1032,NE,0.89,0,0,NA
-19,-15,1031,cv,0.45,0,0,NA
-19,-14,1031,SE,0.89,0,0,NA
-19,-15,1030,cv,0.45,0,0,NA
-21,-17,1030,NE,0.89,0,0,NA
-20,-17,1029,cv,0.89,0,0,NA
-21,-18,1028,cv,1.78,0,0,NA
-20,-16,1028,NW,0.89,0,0,NA
-20,-17,1028,NW,2.68,0,0,NA
-21,-18,1028,NW,5.81,0,0,NA
-20,-17,1028,NW,7.6,0,0,NA
-18,-13,1027,NW,9.39,0,0,NA
-17,-11,1027,NW,11.18,0,0,NA
-18,-9,1027,NW,12.97,0,0,NA
-19,-8,1026,NW,14.76,0,0,NA
-18,-7,1024,cv,1.79,0,0,NA
-17,-6,1024,SE,1.79,0,0,NA
-16,-7,1024,SE,3.58,0,0,NA
-16,-7,1024,SE,5.37,0,0,NA
-15,-9,1026,NW,4.02,0,0,NA
-18,-7,1028,NW,8.94,0,0,NA
-23,-7,1031,NW,17.88,0,0,NA
-24,-8,1031,NW,25.03,0,0,NA
-22,-10,1032,NW,30.84,0,0,NA
-24,-9,1032,NW,38.89,0,0,NA
-24,-10,1034,NW,42.91,0,0,NA
-25,-10,1034,NW,48.72,0,0,NA
-26,-10,1035,NW,55.87,0,0,NA
-25,-10,1036,NW,61.68,0,0,NA
-24,-10,1036,NW,70.62,0,0,NA
-26,-10,1036,NW,79.56,0,0,NA
-25,-11,1036,NW,85.37,0,0,NA
-25,-12,1037,NE,4.02,0,0,NA
-25,-12,1038,NE,8.94,0,0,NA
-25,-11,1039,NE,12.07,0,0,NA
-26,-10,1040,NE,16.99,0,0,NA
-25,-8,1041,NE,20.12,0,0,NA
-26,-7,1040,NE,23.25,0,0,NA
-26,-7,1040,NE,26.38,0,0,NA
-26,-7,1039,SE,1.79,0,0,NA
-26,-7,1038,cv,0.89,0,0,NA
-25,-5,1038,NW,3.13,0,0,NA
-25,-6,1038,NE,1.79,0,0,NA
-22,-8,1038,NE,2.68,0,0,NA
-23,-8,1038,NE,3.57,0,0,NA
-22,-9,1039,NW,0.89,0,0,NA
-19,-10,1039,cv,0.45,0,0,NA
-18,-12,1039,cv,1.34,0,0,NA
-20,-12,1039,cv,2.23,0,0,NA
-18,-13,1039,NE,0.89,0,0,NA
-17,-13,1039,SE,0.89,0,0,NA
-19,-14,1039,NE,0.89,0,0,NA
-18,-14,1039,NE,1.78,0,0,NA
-19,-14,1039,cv,0.45,0,0,NA
-19,-15,1038,NW,1.79,0,0,NA
-18,-15,1037,NE,0.89,0,0,NA
-18,-15,1037,NW,1.79,0,0,NA
-20,-17,1038,NW,4.92,0,0,NA
-19,-16,1038,NE,0.89,0,0,NA
-17,-13,1038,NE,2.68,0,0,NA
-16,-10,1038,cv,0.89,0,0,NA
-17,-9,1037,cv,1.78,0,0,NA
-18,-8,1036,cv,2.67,0,0,NA
-17,-7,1035,cv,3.56,0,0,NA
-17,-6,1034,cv,4.45,0,0,NA
-16,-6,1033,cv,5.34,0,0,NA
-16,-6,1033,NE,0.89,0,0,NA
-16,-9,1033,NE,1.78,0,0,NA
-15,-10,1033,SE,0.89,0,0,NA
-15,-10,1033,SE,1.78,0,0,NA
-16,-11,1033,NE,0.89,0,0,NA
-16,-13,1033,NE,1.78,0,0,NA
-16,-12,1033,cv,0.89,0,0,NA
-16,-13,1032,NW,1.79,0,0,NA
-17,-14,1032,NW,4.92,0,0,NA
-16,-12,1032,NW,6.71,0,0,NA
-16,-14,1031,NW,8.5,0,0,NA
-16,-13,1031,NW,10.29,0,0,NA
-17,-14,1030,NW,12.08,0,0,NA
-17,-15,1029,NW,15.21,0,0,NA
-18,-15,1029,NW,18.34,0,0,NA
-17,-15,1029,NW,20.13,0,0,NA
-16,-13,1029,NW,23.26,0,0,NA
-14,-10,1030,NW,26.39,0,0,NA
-14,-9,1030,NW,29.52,0,0,NA
-14,-7,1030,NW,32.65,0,0,NA
-14,-6,1029,NW,34.44,0,0,NA
-14,-5,1027,cv,0.89,0,0,NA
-14,-5,1027,cv,1.78,0,0,NA
-13,-5,1026,cv,2.67,0,0,NA
-13,-5,1026,SE,0.89,0,0,NA
-14,-7,1026,SE,1.78,0,0,NA
-14,-8,1027,cv,0.45,0,0,NA
-14,-10,1027,NW,1.79,0,0,NA
-14,-11,1027,NW,3.58,0,0,NA
-14,-11,1027,NE,0.89,0,0,NA
-14,-11,1027,cv,0.89,0,0,NA
-14,-11,1027,NW,0.89,0,0,NA
-13,-11,1027,NW,4.91,0,0,NA
-12,-9,1027,NW,5.8,0,0,NA
-12,-9,1027,NW,7.59,0,0,NA
-12,-8,1026,NW,10.72,0,0,NA
-12,-8,1025,NW,12.51,0,0,NA
-13,-8,1025,NW,16.53,0,0,NA
-13,-8,1026,NW,19.66,0,0,NA
-13,-8,1026,NW,23.68,0,0,NA
-13,-8,1026,NW,26.81,0,0,NA
-12,-7,1026,NW,29.94,0,0,NA
-12,-7,1027,NW,33.07,0,0,NA
-12,-6,1027,NW,34.86,0,0,NA
-12,-6,1027,NW,36.65,0,0,NA
-12,-6,1026,NW,38.44,0,0,205
-11,-5,1025,NW,41.57,0,0,215
-11,-5,1025,NW,43.36,0,0,219
-11,-4,1025,NW,46.49,0,0,217
-11,-4,1026,NW,48.28,0,0,270
-11,-5,1027,NW,51.41,1,0,269
-7,-5,1027,NW,54.54,2,0,254
-6,-6,1027,NW,56.33,3,0,241
-6,-5,1028,NW,59.46,4,0,191
-6,-6,1028,NW,61.25,5,0,249
-6,-5,1027,NE,1.79,0,0,288
-6,-5,1028,NW,4.02,0,0,284
-7,-6,1029,NW,8.04,0,0,248
-9,-4,1029,NW,12.96,0,0,164
-12,-3,1029,NW,20.11,0,0,71
-14,-4,1029,NW,25.92,0,0,16
-15,-4,1029,NW,30.84,0,0,15
-17,-5,1030,NW,36.65,0,0,14
-19,-6,1031,NW,42.46,0,0,16
-20,-6,1031,NW,49.61,0,0,16
-19,-5,1032,NW,53.63,0,0,16
-19,-4,1032,NW,64.81,0,0,17
-18,-4,1032,NW,75.99,0,0,17
-19,-3,1032,NW,85.82,0,0,16
-20,-4,1031,NW,97.89,0,0,15
-21,-3,1030,NW,106.83,0,0,13
-20,-3,1030,NW,115.77,0,0,12
-20,-3,1030,NW,123.82,0,0,11
-18,-4,1030,NW,132.76,0,0,8
-18,-4,1030,NW,139.91,0,0,20
-21,-5,1031,NW,147.06,0,0,14
-20,-7,1031,cv,0.89,0,0,18
-20,-6,1031,NW,3.13,0,0,15
-20,-6,1031,NW,7.15,0,0,13
-20,-6,1031,NW,10.28,0,0,12
-21,-6,1030,NW,16.09,0,0,9
-21,-6,1029,NW,19.22,0,0,11
-20,-7,1028,NW,22.35,0,0,11
-20,-6,1028,NW,26.37,0,0,16
-20,-5,1027,NW,32.18,0,0,11
-20,-6,1026,NW,35.31,0,0,11
-20,-5,1026,NW,41.12,0,0,14
-20,-5,1026,NW,45.14,0,0,14
-17,-7,1026,NW,48.27,0,0,18
-18,-4,1026,NW,52.29,0,0,18
-18,-3,1026,NW,58.1,0,0,16
-20,-2,1026,NW,66.15,0,0,17
-19,-2,1025,NW,74.2,0,0,16
-19,-1,1024,NW,82.25,0,0,16
-20,-1,1024,NW,90.3,0,0,17
-21,-1,1024,NW,98.35,0,0,16
-20,-1,1024,NW,106.4,0,0,16
-20,-3,1024,NW,112.21,0,0,13
-20,-4,1024,NW,115.34,0,0,11
-20,-5,1024,NW,118.47,0,0,19
-19,-7,1024,NW,120.26,0,0,19
-18,-10,1024,cv,0.89,0,0,23
-17,-11,1024,NE,1.79,0,0,26
-17,-10,1023,cv,0.89,0,0,82
-16,-11,1023,cv,1.78,0,0,97
-17,-13,1022,cv,2.67,0,0,95
-18,-14,1022,cv,3.56,0,0,131
-18,-14,1022,NW,1.79,0,0,147
-18,-14,1021,NW,3.58,0,0,153
-19,-14,1021,NW,5.37,0,0,109
-18,-15,1020,NW,7.16,0,0,71
-18,-14,1020,NW,10.29,0,0,65
-18,-14,1020,NW,13.42,0,0,56
-16,-11,1020,NW,15.21,0,0,52
-16,-9,1020,NW,17,0,0,53
-15,-5,1019,cv,0.89,0,0,51
-16,-3,1018,cv,1.78,0,0,73
-17,-2,1017,cv,2.67,0,0,90
